,_step,_timestamp,train/logps/chosen,train/grad_norm,train/learning_rate,train/epoch,train/losses/dpo,train/losses/total,train/logps/answer,train/loss,train/losses/sft,_runtime,train/rewards/margins,train/rewards/chosen,train/rewards/rejected,train/rewards/accuracies,train/global_step,train/logps/rejected
326,383,1731435726.9340997,-1.1825090646743774,2.208611488342285,0,0.02,0.5717571377754211,0.5717571377754211,-2.077272653579712,0.5718,1.182509183883667,793.803028985,0.7595782279968262,-2.365018129348755,-3.124596357345581,1,384,-1.5622981786727905
327,384,1731435728.9521677,-1.81214439868927,2.1563796997070312,0,0.02,0.9654804468154907,0.9654804468154907,-2.6346516609191895,0.9655,1.81214439868927,795.821127819,0.013846874237060547,-3.62428879737854,-3.6381356716156006,1,385,-1.8190678358078003
328,385,1731435730.971305,-0.6609014868736267,4.152620315551758,0,0.02,0.7763322591781616,0.7763322591781616,-1.4134868383407593,0.7763,0.6609013676643372,797.840300987,0.3400212526321411,-1.3218029737472534,-1.6618242263793945,1,386,-0.8309121131896973
329,386,1731435732.96464,-1.3404443264007568,8.49079704284668,0,0.02,1.7335913181304932,1.7335913181304932,-1.4054460525512695,1.7336,1.3404443264007568,799.833604158,-1.039218783378601,-2.6808886528015137,-1.6416698694229126,0,387,-0.8208349347114563
330,387,1731435734.959438,-2.221156120300293,1.13181734085083,0,0.02,0.2813868820667267,0.2813868820667267,-2.3875832557678223,0.2814,2.221156120300293,801.872389878,1.6240344047546387,-4.442312240600586,-6.066346645355225,1,388,-3.0331733226776123
331,389,1731435738.971399,-1.3024094104766846,2.0901482105255127,0,0.02,1.0997942686080933,1.0997942686080933,-1.4574692249298096,1.0998,1.3024095296859741,805.840409854,-0.19491958618164062,-2.604818820953369,-2.4098992347717285,0,390,-1.2049496173858643
332,390,1731435740.989234,-1.6601200103759766,4.381884574890137,0,0.02,0.5152344703674316,0.5152344703674316,-1.7711951732635498,0.5152,1.6601197719573975,807.858173675,0.8944792747497559,-3.320240020751953,-4.214719295501709,1,391,-2.1073596477508545
333,391,1731435742.9864225,-1.15903639793396,1.8449029922485352,0,0.02,0.5110511779785156,0.5110511779785156,-1.6183034181594849,0.5111,1.1590365171432495,809.855346431,0.9049012660980225,-2.31807279586792,-3.2229740619659424,1,392,-1.6114870309829712
334,392,1731435745.003605,-1.5732229948043823,2.727616310119629,0,0.02,1.0199471712112427,1.0199471712112427,-1.9552013874053955,1.0199,1.5732234716415405,811.912556074,-0.07270026206970215,-3.1464459896087646,-3.0737457275390625,0,393,-1.5368728637695312
335,393,1731435747.0067155,-1.8964054584503174,2.348381757736206,0,0.02,0.9857326745986938,0.9857326745986938,-1.8635085821151733,0.9857,1.8964052200317383,813.875661055,-0.018659591674804688,-3.7928109169006348,-3.77415132522583,0,394,-1.887075662612915
336,395,1731435751.0193596,-2.5937952995300293,6.761026382446289,0,0.02,2.127520799636841,2.127520799636841,-2.435393810272217,2.1275,2.5937952995300293,817.888315063,-1.5006730556488037,-5.187590599060059,-3.686917543411255,0,396,-1.8434587717056274
337,396,1731435753.0340352,-0.6376665830612183,2.1294806003570557,0,0.02,0.9696594476699829,0.9696594476699829,-0.666021466255188,0.9697,0.6376665830612183,819.902995681,0.007106423377990723,-1.2753331661224365,-1.2824395895004272,1,397,-0.6412197947502136
338,397,1731435755.0321236,-1.7400968074798584,7.317439079284668,0,0.02,1.0871325731277466,1.0871325731277466,-1.7246464490890503,1.0871,1.7400970458984375,821.940361267,-0.17587780952453613,-3.480193614959717,-3.3043158054351807,0,398,-1.6521579027175903
339,398,1731435757.0307016,-0.5016169548034668,1.6938425302505493,0,0.02,0.2050711065530777,0.2050711065530777,-1.0008598566055298,0.2051,0.5016169548034668,823.899656286,1.9801113605499268,-1.0032339096069336,-2.9833452701568604,1,399,-1.4916726350784302
340,399,1731435759.0363119,-0.7400756478309631,2.779073715209961,0,0.02,1.4311991930007935,1.4311991930007935,-0.47733408212661743,1.4312,0.7400755882263184,825.905264999,-0.6580482125282288,-1.4801512956619263,-0.8221030831336975,0,400,-0.41105154156684875
341,400,1731435761.0337691,-1.568400263786316,1.7951403856277466,0,0.02,0.4993583858013153,0.4993583858013153,-1.0615208148956299,0.4994,1.568400263786316,827.902782561,0.9343836307525635,-3.136800527572632,-4.071184158325195,1,401,-2.0355920791625977
342,402,1731435765.0681448,-1.388759970664978,9.559678077697754,0,0.02,1.0462666749954224,1.0462666749954224,-0.5446667671203613,1.0463,1.388759970664978,831.97634381,-0.11356401443481445,-2.777519941329956,-2.6639559268951416,0,403,-1.3319779634475708
343,403,1731435767.0659878,-0.47839081287384033,3.36441707611084,0,0.02,0.939441442489624,0.939441442489624,-1.0158299207687378,0.9394,0.4783908426761627,833.934946611,0.056242942810058594,-0.9567816257476807,-1.0130245685577393,1,404,-0.5065122842788696
344,404,1731435769.0672371,-1.2304277420043945,7.332767486572266,0,0.02,0.9802906513214111,0.9802906513214111,-1.556677222251892,0.9803,1.2304277420043945,835.936234365,-0.009963750839233398,-2.460855484008789,-2.4508917331695557,0,405,-1.2254458665847778
345,405,1731435771.0640326,-1.4853882789611816,2.4909508228302,0,0.02,0.8085233569145203,0.8085233569145203,-1.2683794498443604,0.8085,1.4853883981704712,837.93297723,0.2811930179595947,-2.9707765579223633,-3.251969575881958,1,406,-1.625984787940979
346,406,1731435773.0889812,-1.8647780418395996,2.3161325454711914,0,0.02,1.4217880964279175,1.4217880964279175,-1.8352106809616089,1.4218,1.8647780418395996,839.957936479,-0.645662784576416,-3.729556083679199,-3.083893299102783,0,407,-1.5419466495513916
347,409,1731435779.1001034,-1.7048075199127197,0.9933488368988037,0,0.02,0.12411943823099136,0.12411943823099136,-2.245717763900757,0.1241,1.7048077583312988,845.969072622,2.5238094329833984,-3.4096150398254395,-5.933424472808838,1,410,-2.966712236404419
348,410,1731435781.0991015,-1.2767226696014404,1.1880323886871338,0,0.02,0.3600890636444092,0.3600890636444092,-0.6905496120452881,0.3601,1.2767225503921509,847.968056786,1.3359625339508057,-2.553445339202881,-3.8894078731536865,1,411,-1.9447039365768433
349,411,1731435783.1197698,-1.486575722694397,1.7144261598587036,0,0.02,0.5000385642051697,0.5000385642051697,-1.0876554250717163,0.5,1.486575722694397,849.988715585,0.9326541423797607,-2.973151445388794,-3.9058055877685547,1,412,-1.9529027938842773
350,412,1731435785.120015,-1.555823802947998,5.611494064331055,0,0.02,1.3283259868621826,1.3283259868621826,-1.3074489831924438,1.3283,1.5558236837387085,852.028336412,-0.5205495357513428,-3.111647605895996,-2.5910980701446533,0,413,-1.2955490350723267
351,413,1731435787.1371274,-1.326802372932434,0.8917391300201416,0,0.02,0.12543652951717377,0.12543652951717377,-2.421874523162842,0.1254,1.326802372932434,854.006066972,2.5125815868377686,-2.653604745864868,-5.166186332702637,1,414,-2.5830931663513184
352,414,1731435789.1361294,-1.1751723289489746,3.8503732681274414,0,0.02,1.1509408950805664,1.1509408950805664,-1.7788747549057007,1.1509,1.175172209739685,856.005081824,-0.2706477642059326,-2.350344657897949,-2.0796968936920166,0,415,-1.0398484468460083
353,415,1731435791.1360514,-1.2172082662582397,5.22122049331665,0,0.02,0.9213440418243408,0.9213440418243408,-1.351447582244873,0.9213,1.2172081470489502,858.005057754,0.08612680435180664,-2.4344165325164795,-2.520543336868286,1,416,-1.260271668434143
354,416,1731435793.1639652,-1.8217744827270508,3.689647674560547,0,0.02,1.4891386032104492,1.4891386032104492,-1.5070693492889404,1.4891,1.8217743635177612,860.032920772,-0.7335145473480225,-3.6435489654541016,-2.910034418106079,0,417,-1.4550172090530396
355,418,1731435797.180776,-0.9629178643226624,1.3623530864715576,0,0.02,0.6796396374702454,0.6796396374702454,-1.3974400758743286,0.6796,0.9629178643226624,864.049709601,0.5272001028060913,-1.9258357286453247,-2.453035831451416,1,419,-1.226517915725708
356,420,1731435801.2173624,-1.499292016029358,4.98853874206543,0,0.02,1.0593600273132324,1.0593600273132324,-1.3760818243026733,1.0594,1.499292254447937,868.086311269,-0.13367557525634766,-2.998584032058716,-2.864908456802368,0,421,-1.432454228401184
357,421,1731435803.2332857,-0.8211483955383301,1.4693026542663574,0,0.02,0.2850234806537628,0.2850234806537628,-1.7783246040344238,0.285,0.8211485147476196,870.102296627,1.6092894077301025,-1.6422967910766602,-3.2515861988067627,1,422,-1.6257930994033813
358,422,1731435805.2756512,-1.7222687005996704,1.9857780933380127,0,0.02,0.8218274116516113,0.8218274116516113,-1.5711778402328491,0.8218,1.7222687005996704,872.184359056,0.2573261260986328,-3.444537401199341,-3.7018635272979736,1,423,-1.8509317636489868
359,423,1731435807.3016787,-1.1741069555282593,2.911708116531372,0,0.03,0.9411472082138062,0.9411472082138062,-1.1044291257858276,0.9411,1.1741068363189697,874.170644838,0.05344414710998535,-2.3482139110565186,-2.401658058166504,1,424,-1.200829029083252
360,425,1731435811.342451,-1.2372678518295288,2.7148091793060303,0,0.03,1.048932433128357,1.048932433128357,-1.4542371034622192,1.0489,1.2372678518295288,878.211394605,-0.11767005920410156,-2.4745357036590576,-2.356865644454956,0,426,-1.178432822227478
361,426,1731435813.3615077,-0.6862578392028809,1.1138300895690918,0,0.03,0.5430971384048462,0.5430971384048462,-1.1693038940429688,0.5431,0.6862578392028809,880.230465427,0.8266589641571045,-1.3725156784057617,-2.199174642562866,1,427,-1.099587321281433
362,427,1731435815.3786435,-1.1974543333053589,1.5077811479568481,0,0.03,0.42583200335502625,0.42583200335502625,-1.3153581619262695,0.4258,1.1974543333053589,882.292371764,1.1332502365112305,-2.3949086666107178,-3.5281589031219482,1,428,-1.7640794515609741
363,428,1731435817.374596,-1.162268042564392,4.900728225708008,0,0.03,1.252227544784546,1.252227544784546,-0.34689202904701233,1.2522,1.162268042564392,884.243526673,-0.41554105281829834,-2.324536085128784,-1.9089950323104858,0,429,-0.9544975161552429
364,429,1731435819.3722703,-1.630260944366455,2.919640064239502,0,0.03,1.1349620819091797,1.1349620819091797,-1.9804894924163818,1.135,1.6302605867385864,886.241218166,-0.24718809127807617,-3.26052188873291,-3.013333797454834,0,430,-1.506666898727417
365,430,1731435821.402059,-1.2571691274642944,1.175666332244873,0,0.03,0.5320672988891602,0.5320672988891602,-2.295738697052002,0.5321,1.2571688890457153,888.312397143,0.8531837463378906,-2.514338254928589,-3.3675220012664795,1,431,-1.6837610006332397
366,431,1731435823.4269705,-1.5280667543411255,2.2978322505950928,0,0.03,0.5526615381240845,0.5526615381240845,-1.7659125328063965,0.5527,1.5280667543411255,890.295927379,0.8039846420288086,-3.056133508682251,-3.8601181507110596,1,432,-1.9300590753555298
367,432,1731435825.4423785,-2.0724573135375977,2.772627592086792,0,0.03,0.8950461149215698,0.8950461149215698,-1.970068097114563,0.895,2.0724573135375977,892.356351825,0.13019752502441406,-4.144914627075195,-4.275112152099609,1,433,-2.1375560760498047
368,433,1731435827.4358099,-1.3161962032318115,4.836296558380127,0,0.03,0.741790235042572,0.741790235042572,-1.8728936910629272,0.7418,1.3161962032318115,894.304818952,0.404970645904541,-2.632392406463623,-3.037363052368164,1,434,-1.518681526184082
369,434,1731435829.4341707,-1.6099282503128052,5.468321323394775,0,0.03,2.244590997695923,2.244590997695923,-0.9582000374794006,2.2446,1.609928011894226,896.303123068,-1.632574200630188,-3.2198565006256104,-1.5872822999954224,0,435,-0.7936411499977112
370,435,1731435831.4516695,-0.6881191730499268,0.760258674621582,0,0.03,0.19407957792282104,0.19407957792282104,-1.33070969581604,0.1941,0.6881191730499268,898.320630697,2.0408782958984375,-1.3762383460998535,-3.417116641998291,1,436,-1.7085583209991455
371,436,1731435833.4715571,-2.007108211517334,1.8557730913162231,0,0.03,0.371805876493454,0.371805876493454,-2.052274703979492,0.3718,2.007108211517334,900.340485735,1.297727108001709,-4.014216423034668,-5.311943531036377,1,437,-2.6559717655181885
372,437,1731435835.466663,-1.3210053443908691,3.3071398735046387,0,0.03,0.8463848233222961,0.8463848233222961,-1.139347791671753,0.8464,1.3210049867630005,902.376375369,0.21391630172729492,-2.6420106887817383,-2.855926990509033,1,438,-1.4279634952545166
373,438,1731435837.4599645,-0.8436282873153687,1.9646975994110107,0,0.03,0.9070097208023071,0.9070097208023071,-1.3693523406982422,0.907,0.8436282873153687,904.328890038,0.11005151271820068,-1.6872565746307373,-1.797308087348938,1,439,-0.898654043674469
374,439,1731435839.451469,-0.7151101231575012,4.006664276123047,0,0.03,0.9658470153808594,0.9658470153808594,-0.6639489531517029,0.9658,0.7151100635528564,906.320460173,0.013254880905151367,-1.4302202463150024,-1.4434751272201538,1,440,-0.7217375636100769
375,440,1731435841.465645,-1.897531509399414,3.6333184242248535,0,0.03,0.8854961395263672,0.8854961395263672,-1.7128171920776367,0.8855,1.897531509399414,908.334586875,0.14639902114868164,-3.795063018798828,-3.9414620399475098,1,441,-1.9707310199737549
376,444,1731435849.4915814,-1.840575098991394,2.3010268211364746,0,0.03,0.8424626588821411,0.8424626588821411,-1.461323857307434,0.8425,1.8405749797821045,916.360516664,0.2207949161529541,-3.681150197982788,-3.901945114135742,1,445,-1.950972557067871
377,445,1731435851.4847105,-0.817344069480896,4.394589900970459,0,0.03,0.6194864511489868,0.6194864511489868,-1.535614013671875,0.6195,0.817344069480896,918.35376379,0.6531820297241211,-1.634688138961792,-2.287870168685913,1,446,-1.1439350843429565
378,446,1731435853.5011468,-0.6731446981430054,1.0264605283737183,0,0.03,0.2865782678127289,0.2865782678127289,-1.2459481954574585,0.2866,0.6731448173522949,920.37010762,1.6030347347259521,-1.3462893962860107,-2.949324131011963,1,447,-1.4746620655059814
379,447,1731435855.5165515,-1.7512515783309937,2.8965251445770264,0,0.03,0.7991527915000916,0.7991527915000916,-2.0773439407348633,0.7992,1.7512515783309937,922.42438353,0.29815673828125,-3.5025031566619873,-3.8006598949432373,1,448,-1.9003299474716187
380,448,1731435857.5110044,-1.6167552471160889,5.661606788635254,0,0.03,1.4884657859802246,1.4884657859802246,-1.0378364324569702,1.4885,1.6167553663253784,924.37994697,-0.7326457500457764,-3.2335104942321777,-2.5008647441864014,0,449,-1.2504323720932007
381,450,1731435861.5241168,-1.207290530204773,3.3681840896606445,0,0.03,1.5389564037322998,1.5389564037322998,-0.33223333954811096,1.539,1.207290530204773,928.393069434,-0.797387957572937,-2.414581060409546,-1.6171931028366089,0,451,-0.8085965514183044
382,451,1731435863.5403597,-1.2608559131622314,4.773082733154297,0,0.03,0.8178691864013672,0.8178691864013672,-1.597628116607666,0.8179,1.260855793952942,930.409293914,0.2644007205963135,-2.521711826324463,-2.7861125469207764,1,452,-1.3930562734603882
383,452,1731435865.5577037,-1.2315698862075806,1.3360224962234497,0,0.03,0.35707157850265503,0.35707157850265503,-1.063293218612671,0.3571,1.2315700054168701,932.472377054,1.3459763526916504,-2.463139772415161,-3.8091161251068115,1,453,-1.9045580625534058
384,453,1731435867.5548477,-1.0555297136306763,1.3254234790802002,0,0.03,0.26763615012168884,0.26763615012168884,-0.686931312084198,0.2676,1.0555298328399658,934.42378142,1.681325912475586,-2.1110594272613525,-3.7923853397369385,1,454,-1.8961926698684692
385,454,1731435869.5486138,-1.8362467288970947,3.6837432384490967,0,0.03,2.0317201614379883,2.0317201614379883,-2.1420459747314453,2.0317,1.8362467288970947,936.417559771,-1.3911817073822021,-3.6724934577941895,-2.2813117504119873,0,455,-1.1406558752059937
386,455,1731435871.5464346,-0.6568907499313354,0.521543025970459,0,0.03,0.10473743081092834,0.10473743081092834,-1.162261962890625,0.1047,0.6568906903266907,938.415407274,2.703472852706909,-1.313781499862671,-4.01725435256958,1,456,-2.00862717628479
387,456,1731435873.5460103,-1.5219100713729858,7.589684009552002,0,0.03,2.3906376361846924,2.3906376361846924,-0.42059198021888733,2.3906,1.5219100713729858,940.414952238,-1.7945988178253174,-3.0438201427459717,-1.2492213249206543,0,457,-0.6246106624603271
388,457,1731435875.550641,-0.7628722786903381,2.565035581588745,0,0.03,0.3570592403411865,0.3570592403411865,-1.0606131553649902,0.3571,0.7628721594810486,942.464347212,1.3460174798965454,-1.5257445573806763,-2.8717620372772217,1,458,-1.4358810186386108
389,458,1731435877.5493867,-0.927453875541687,5.053189277648926,0,0.03,1.0129315853118896,1.0129315853118896,-1.9853876829147339,1.0129,0.9274539947509766,944.418367487,-0.0617060661315918,-1.854907751083374,-1.7932016849517822,0,459,-0.8966008424758911
390,459,1731435879.563456,-1.0057823657989502,1.8086540699005127,0,0.03,0.3422251045703888,0.3422251045703888,-2.160817861557007,0.3422,1.0057824850082397,946.432412163,1.396298885345459,-2.0115647315979004,-3.4078636169433594,1,460,-1.7039318084716797
391,461,1731435883.566191,-1.7914083003997803,4.848780632019043,0,0.03,2.1339609622955322,2.1339609622955322,-0.9836891889572144,2.134,1.7914083003997803,950.435144476,-1.5079810619354248,-3.5828166007995605,-2.0748355388641357,0,462,-1.0374177694320679
392,462,1731435885.5808473,-1.299336552619934,2.1032676696777344,0,0.03,0.7115041017532349,0.7115041017532349,-1.755292534828186,0.7115,1.2993364334106445,952.496403732,0.46361708641052246,-2.598673105239868,-3.0622901916503906,1,463,-1.5311450958251953
393,463,1731435887.6017134,-0.7849327921867371,3.8395094871520996,0,0.03,0.4525739550590515,0.4525739550590515,-1.2287153005599976,0.4526,0.7849329113960266,954.470667737,1.0579973459243774,-1.5698655843734741,-2.6278629302978516,1,464,-1.3139314651489258
394,464,1731435889.616954,-1.131306529045105,6.170825958251953,0,0.03,0.8787527680397034,0.8787527680397034,-0.8261306285858154,0.8788,1.1313066482543945,956.485898905,0.15790462493896484,-2.26261305809021,-2.420517683029175,1,465,-1.2102588415145874
395,465,1731435891.6146288,-1.8404150009155273,3.2331326007843018,0,0.03,0.9629179835319519,0.9629179835319519,-1.8727470636367798,0.9629,1.8404150009155273,958.48357186,0.01798844337463379,-3.6808300018310547,-3.6988184452056885,1,466,-1.8494092226028442
396,466,1731435893.6370106,-2.0832512378692627,4.869051933288574,0,0.03,2.928342580795288,2.928342580795288,-1.2162599563598633,2.9283,2.0832509994506836,960.505955397,-2.373373508453369,-4.166502475738525,-1.7931289672851562,0,467,-0.8965644836425781
397,467,1731435895.655116,-1.776823878288269,4.407924652099609,0,0.03,0.9018646478652954,0.9018646478652954,-1.057485818862915,0.9019,1.7768237590789795,962.568325331,0.11869525909423828,-3.553647756576538,-3.6723430156707764,1,468,-1.8361715078353882
398,468,1731435897.6486037,-0.8875389099121094,0.846981406211853,0,0.03,0.3369276523590088,0.3369276523590088,-1.1525988578796387,0.3369,0.8875390291213989,964.517574321,1.4146976470947266,-1.7750778198242188,-3.1897754669189453,1,469,-1.5948877334594727
399,469,1731435899.641193,-1.4496487379074097,0.9809517860412598,0,0.03,0.0861160084605217,0.0861160084605217,-0.6761475205421448,0.0861,1.4496487379074097,966.51015723,2.9086930751800537,-2.8992974758148193,-5.807990550994873,1,470,-2.9039952754974365
400,470,1731435901.6359518,-1.0241107940673828,3.7600154876708984,0,0.03,1.7790982723236084,1.7790982723236084,-0.44802984595298767,1.7791,1.0241106748580933,968.504890489,-1.0942251682281494,-2.0482215881347656,-0.953996479511261,0,471,-0.4769982397556305
401,471,1731435903.6524897,-1.9114952087402344,2.8727805614471436,0,0.03,1.046534538269043,1.046534538269043,-1.8404117822647095,1.0465,1.9114952087402344,970.521433388,-0.11397695541381836,-3.8229904174804688,-3.7090134620666504,0,472,-1.8545067310333252
402,472,1731435905.6720104,-1.4943161010742188,1.666547417640686,0,0.03,0.3665354549884796,0.3665354549884796,-2.7935471534729004,0.3665,1.4943159818649292,972.584431847,1.31480073928833,-2.9886322021484375,-4.303432941436768,1,473,-2.151716470718384
403,473,1731435907.697133,-1.0783824920654297,2.2217061519622803,0,0.03,0.8403885364532471,0.8403885364532471,-1.7040058374404907,0.8404,1.0783824920654297,974.566042236,0.2244408130645752,-2.1567649841308594,-2.3812057971954346,1,474,-1.1906028985977173
404,475,1731435911.7100408,-2.08172607421875,3.0702250003814697,0,0.03,1.1975839138031006,1.1975839138031006,-2.310098886489868,1.1976,2.081725835800171,978.579024091,-0.33815836906433105,-4.1634521484375,-3.825293779373169,0,476,-1.9126468896865845
405,476,1731435913.700292,-0.32632705569267273,1.2236038446426392,0,0.03,0.2831089198589325,0.2831089198589325,-0.8701304197311401,0.2831,0.32632705569267273,980.569234987,1.6170318126678467,-0.6526541113853455,-2.269685983657837,1,477,-1.1348429918289185
406,477,1731435915.713063,-0.8955622315406799,2.145939826965332,0,0.03,0.8781664371490479,0.8781664371490479,-1.4395703077316284,0.8782,0.8955622315406799,982.624386072,0.15890765190124512,-1.7911244630813599,-1.950032114982605,1,478,-0.9750160574913025
407,478,1731435917.7270088,-1.3284711837768555,2.7982308864593506,0,0.03,1.0313317775726318,1.0313317775726318,-1.37178635597229,1.0313,1.328471064567566,984.595945937,-0.09044909477233887,-2.656942367553711,-2.566493272781372,0,479,-1.283246636390686
408,479,1731435919.7208023,-0.8431114554405212,2.1075727939605713,0,0.03,0.5653244256973267,0.5653244256973267,-0.9812695980072021,0.5653,0.843111515045166,986.58975466,0.7744122743606567,-1.6862229108810425,-2.460635185241699,1,480,-1.2303175926208496
409,480,1731435921.7353745,-1.3975632190704346,4.0805134773254395,0,0.03,1.9525439739227295,1.9525439739227295,-1.551753282546997,1.9525,1.3975632190704346,988.604331652,-1.2994946241378784,-2.795126438140869,-1.4956318140029907,0,481,-0.7478159070014954
410,481,1731435923.7553356,-1.633359432220459,3.465548276901245,0,0.03,0.8526875972747803,0.8526875972747803,-2.514709711074829,0.8527,1.633359432220459,990.62430595,0.20290493965148926,-3.266718864440918,-3.4696238040924072,1,482,-1.7348119020462036
411,482,1731435925.7743769,-1.3055394887924194,2.2265560626983643,0,0.03,0.7029947638511658,0.7029947638511658,-1.3151172399520874,0.703,1.3055394887924194,992.684394648,0.48040080070495605,-2.611078977584839,-3.091479778289795,1,483,-1.5457398891448975
412,483,1731435927.7905314,-1.3290698528289795,2.4881412982940674,0,0.03,1.1966536045074463,1.1966536045074463,-1.6310192346572876,1.1967,1.3290698528289795,994.659473493,-0.3368253707885742,-2.658139705657959,-2.3213143348693848,0,484,-1.1606571674346924
413,484,1731435929.7849045,-0.31176793575286865,4.6600775718688965,0,0.03,0.8649003505706787,0.8649003505706787,-0.46351179480552673,0.8649,0.31176793575286865,996.653854891,0.18171393871307373,-0.6235358715057373,-0.805249810218811,1,485,-0.4026249051094055
414,486,1731435933.7757888,-1.030603051185608,1.7662768363952637,0,0.03,0.38526806235313416,0.38526806235313416,-2.5747010707855225,0.3853,1.0306029319763184,1000.644732568,1.2550048828125,-2.061206102371216,-3.316210985183716,1,487,-1.658105492591858
415,487,1731435935.768593,-0.3540630042552948,2.472179412841797,0,0.03,0.7506144046783447,0.7506144046783447,-1.0906071662902832,0.7506,0.3540630042552948,1002.680370702,0.3881893754005432,-0.7081260085105896,-1.0963153839111328,1,488,-0.5481576919555664
416,488,1731435937.7843044,-1.0718281269073486,2.0939877033233643,0,0.03,0.32734495401382446,0.32734495401382446,-1.582637906074524,0.3273,1.0718282461166382,1004.653237017,1.4486074447631836,-2.1436562538146973,-3.592263698577881,1,489,-1.7961318492889404
417,489,1731435939.7974885,-0.9543105363845825,3.9753384590148926,0,0.03,0.8379717469215393,0.8379717469215393,-1.1572610139846802,0.838,0.9543103575706482,1006.666421131,0.22869610786437988,-1.908621072769165,-2.137317180633545,1,490,-1.0686585903167725
418,491,1731435943.8280222,-1.488393783569336,5.750048637390137,0,0.03,0.6689366698265076,0.6689366698265076,-0.4289599657058716,0.6689,1.488393783569336,1010.696957307,0.5490217208862305,-2.976787567138672,-3.5258092880249023,1,492,-1.7629046440124512
419,492,1731435945.8465106,-1.4592807292938232,2.623796224594116,0,0.03,0.7741559743881226,0.7741559743881226,-1.1852492094039917,0.7742,1.4592804908752441,1012.756455532,0.3440558910369873,-2.9185614585876465,-3.262617349624634,1,493,-1.631308674812317
420,494,1731435949.830671,-0.6765427589416504,11.655302047729492,0,0.03,1.1161653995513916,1.1161653995513916,-0.3045482039451599,1.1162,0.6765426993370056,1016.69962045,-0.21936273574829102,-1.3530855178833008,-1.1337227821350098,0,495,-0.5668613910675049
421,495,1731435951.8536332,-1.1156995296478271,2.34187388420105,0,0.03,0.7104390263557434,0.7104390263557434,-2.036855936050415,0.7104,1.1156995296478271,1018.72257342,0.4657101631164551,-2.2313990592956543,-2.6971092224121094,1,496,-1.3485546112060547
422,497,1731435955.8431807,-1.1141256093978882,0.9403883218765259,0,0.03,0.3332987427711487,0.3332987427711487,-1.5137724876403809,0.3333,1.1141254901885986,1022.756392594,1.4274423122406006,-2.2282512187957764,-3.655693531036377,1,498,-1.8278467655181885
423,498,1731435957.8363123,-0.6408655047416687,4.845510482788086,0,0.03,0.41660186648368835,0.41660186648368835,-1.2015999555587769,0.4166,0.6408655047416687,1024.705256736,1.1601022481918335,-1.2817310094833374,-2.441833257675171,1,499,-1.2209166288375854
424,499,1731435959.8298569,-0.6261167526245117,2.7218809127807617,0,0.03,0.4689962863922119,0.4689962863922119,-0.3588944673538208,0.469,0.6261166930198669,1026.698806125,1.0135140419006348,-1.2522335052490234,-2.265747547149658,1,500,-1.132873773574829
425,500,1731435961.8450909,-1.7355914115905762,3.488731861114502,0,0.03,1.0904134511947632,1.0904134511947632,-1.7926632165908813,1.0904,1.7355916500091553,1028.714028666,-0.18082356452941895,-3.4711828231811523,-3.2903592586517334,0,501,-1.6451796293258667
426,501,1731435963.8685515,-1.8435509204864502,1.0657638311386108,0,0.03,0.399364709854126,0.399364709854126,-2.530191659927368,0.3994,1.8435509204864502,1030.737538893,1.2115612030029297,-3.6871018409729004,-4.89866304397583,1,502,-2.449331521987915
427,502,1731435965.8880634,-1.1212602853775024,1.2871743440628052,0,0.03,0.5017936825752258,0.5017936825752258,-1.296906590461731,0.5018,1.1212600469589233,1032.796414104,0.9281997680664062,-2.242520570755005,-3.170720338821411,1,503,-1.5853601694107056
428,504,1731435969.887886,-1.1134389638900757,4.833093166351318,0,0.03,0.7408676147460938,0.7408676147460938,-1.4032278060913086,0.7409,1.1134389638900757,1036.756846931,0.40673303604125977,-2.2268779277801514,-2.633610963821411,1,505,-1.3168054819107056
429,505,1731435971.9067645,-1.26412832736969,3.7322466373443604,0,0.03,0.8492076992988586,0.8492076992988586,-1.1870533227920532,0.8492,1.26412832736969,1038.775713821,0.20897817611694336,-2.52825665473938,-2.7372348308563232,1,506,-1.3686174154281616
430,506,1731435973.902158,-2.112597703933716,4.633938789367676,0,0.03,1.5244104862213135,1.5244104862213135,-2.837285041809082,1.5244,2.112597703933716,1040.771220101,-0.7788302898406982,-4.225195407867432,-3.4463651180267334,0,507,-1.7231825590133667
431,507,1731435975.9032774,-1.0123426914215088,1.5533000230789185,0,0.03,0.3567768633365631,0.3567768633365631,-1.9683164358139038,0.3568,1.0123426914215088,1042.816404609,1.3469581604003906,-2.0246853828430176,-3.371643543243408,1,508,-1.685821771621704
432,508,1731435977.9289272,-1.482187271118164,5.586275577545166,0,0.03,1.712300419807434,1.712300419807434,-1.6876875162124634,1.7123,1.482187271118164,1044.797890093,-1.0133002996444702,-2.964374542236328,-1.951074242591858,0,509,-0.975537121295929
433,509,1731435979.949885,-1.4165085554122925,1.3812681436538696,0,0.03,0.2306288182735443,0.2306288182735443,-1.1858242750167847,0.2306,1.4165085554122925,1046.818813497,1.8494160175323486,-2.833017110824585,-4.682433128356934,1,510,-2.341216564178467
434,510,1731435981.9754152,-1.9395694732666016,4.403160572052002,0,0.03,1.2443175315856934,1.2443175315856934,-1.989000916481018,1.2443,1.9395692348480225,1048.844413756,-0.404447078704834,-3.879138946533203,-3.474691867828369,0,511,-1.7373459339141846
